datetime,market_cap_other,market_volume_other
2014-03-12T12:12:00.000Z,1185020032.0,16439600.0
2014-03-13T12:12:00.000Z,1173560064.0,14399400.0
2014-03-14T12:12:00.000Z,1131219968.0,7293730.0
2014-03-15T12:12:00.000Z,1117619968.0,6242220.0
2014-03-16T12:12:00.000Z,1121330048.0,9596220.0
2014-03-17T12:12:00.000Z,983977984.0,11068400.0
2014-03-18T12:12:00.000Z,1013609984.0,12945800.0
2014-03-19T12:12:00.000Z,1067449984.0,55545400.0
2014-03-20T12:12:00.000Z,1009550016.0,20877900.0
2014-03-21T12:12:00.000Z,979507968.0,26339100.0
2014-03-22T12:12:00.000Z,981108992.0,14836100.0
2014-03-23T12:12:00.000Z,1029660032.0,8055680.0
2014-03-24T12:12:00.000Z,999724992.0,10854600.0
2014-03-25T12:12:00.000Z,980809024.0,11143500.0
2014-03-26T12:12:00.000Z,925641984.0,11157000.0
2014-03-27T12:12:00.000Z,869353024.0,18713600.0
2014-03-28T12:12:00.000Z,745472000.0,39907300.0
2014-03-29T12:12:00.000Z,727072000.0,9475930.0
2014-03-30T12:12:00.000Z,702225024.0,10479800.0
2014-03-31T12:12:00.000Z,691705024.0,15348100.0
2014-04-01T12:12:00.000Z,716873984.0,10416400.0
2014-04-02T12:12:00.000Z,720516992.0,8701120.0
2014-04-03T12:12:00.000Z,595190976.0,24787200.0
2014-04-04T12:12:00.000Z,621814016.0,9946690.0
2014-04-05T12:12:00.000Z,618345024.0,7630080.0
2014-04-06T12:12:00.000Z,626537024.0,6941820.0
2014-04-07T12:12:00.000Z,636726016.0,5118460.0
2014-04-08T12:12:00.000Z,614222976.0,7480810.0
2014-04-09T12:12:00.000Z,603286976.0,4741980.0
2014-04-10T12:12:00.000Z,536280000.0,10169600.0
2014-04-11T12:12:00.000Z,563152000.0,26008200.0
2014-04-12T12:12:00.000Z,576752000.0,14163700.0
2014-04-13T12:12:00.000Z,540665024.0,7935680.0
2014-04-14T12:12:00.000Z,603232000.0,19177200.0
2014-04-15T12:12:00.000Z,673606976.0,31608000.0
2014-04-16T12:12:00.000Z,714995968.0,36435500.0
2014-04-17T12:12:00.000Z,689630976.0,26512500.0
2014-04-18T12:12:00.000Z,672705984.0,16633800.0
2014-04-19T12:12:00.000Z,724734016.0,15199500.0
2014-04-20T12:12:00.000Z,725974016.0,13197700.0
2014-04-21T12:12:00.000Z,716507008.0,12308000.0
2014-04-22T12:12:00.000Z,703307008.0,8857150.0
2014-04-23T12:12:00.000Z,693961024.0,8448380.0
2014-04-24T12:12:00.000Z,695998976.0,8020290.0
2014-04-25T12:12:00.000Z,573052992.0,22667100.0
2014-04-26T12:12:00.000Z,577358976.0,11138300.0
2014-04-27T12:12:00.000Z,583603008.0,6594850.0
2014-04-28T12:12:00.000Z,552046016.0,8821120.0
2014-04-29T12:12:00.000Z,583971008.0,7799810.0
2014-04-30T12:12:00.000Z,601264000.0,13599400.0
2014-05-01T12:12:00.000Z,605846016.0,9309470.0
2014-05-02T12:12:00.000Z,579158016.0,6906890.0
2014-05-03T12:12:00.000Z,576945984.0,6013480.0
2014-05-04T12:12:00.000Z,560915968.0,4517110.0
2014-05-05T12:12:00.000Z,565539008.0,3984970.0
2014-05-06T12:12:00.000Z,572374976.0,7204160.0
2014-05-07T12:12:00.000Z,588350016.0,5855100.0
2014-05-08T12:12:00.000Z,594595008.0,9388380.0
2014-05-09T12:12:00.000Z,605371008.0,6375990.0
2014-05-10T12:12:00.000Z,611849984.0,9417630.0
2014-05-11T12:12:00.000Z,599651008.0,6117160.0
2014-05-12T12:12:00.000Z,590483968.0,7124540.0
2014-05-13T12:12:00.000Z,589420992.0,6564300.0
2014-05-14T12:12:00.000Z,603164032.0,5999450.0
2014-05-15T12:12:00.000Z,612595008.0,7655170.0
2014-05-16T12:12:00.000Z,615809024.0,10358200.0
2014-05-17T12:12:00.000Z,616748032.0,5993350.0
2014-05-18T12:12:00.000Z,608088000.0,4182070.0
2014-05-19T12:12:00.000Z,599987968.0,6592530.0
2014-05-20T12:12:00.000Z,606211008.0,7045970.0
2014-05-21T12:12:00.000Z,640467008.0,11955000.0
2014-05-22T12:12:00.000Z,640227008.0,13365100.0
2014-05-23T12:12:00.000Z,680356992.0,24700600.0
2014-05-24T12:12:00.000Z,650606016.0,21691200.0
2014-05-25T12:12:00.000Z,697420992.0,15304100.0
2014-05-26T12:12:00.000Z,693296000.0,15395700.0
2014-05-27T12:12:00.000Z,673329984.0,17930800.0
2014-05-28T12:12:00.000Z,671246976.0,17464700.0
2014-05-29T12:12:00.000Z,647187008.0,16000700.0
2014-05-30T12:12:00.000Z,672611008.0,17709500.0
2014-05-31T12:12:00.000Z,675062016.0,16970000.0
2014-06-01T12:12:00.000Z,684102016.0,16082000.0
2014-06-02T12:12:00.000Z,691422016.0,19893100.0
2014-06-03T12:12:00.000Z,706860992.0,15529200.0
2014-06-04T12:12:00.000Z,686699008.0,13737500.0
2014-06-05T12:12:00.000Z,717566016.0,12466500.0
2014-06-06T12:12:00.000Z,705008000.0,12212700.0
2014-06-07T12:12:00.000Z,695267968.0,8558380.0
2014-06-08T12:12:00.000Z,691873984.0,9070300.0
2014-06-09T12:12:00.000Z,679444992.0,10622700.0
2014-06-10T12:12:00.000Z,701868032.0,8809180.0
2014-06-11T12:12:00.000Z,705880000.0,9804400.0
2014-06-12T12:12:00.000Z,695384000.0,7169770.0
2014-06-13T12:12:00.000Z,677265984.0,10860500.0
2014-06-14T12:12:00.000Z,661313024.0,5828470.0
2014-06-15T12:12:00.000Z,635168000.0,6639280.0
2014-06-16T12:12:00.000Z,668427008.0,7024120.0
2014-06-17T12:12:00.000Z,652244992.0,6414630.0
2014-06-18T12:12:00.000Z,668232000.0,10762300.0
2014-06-19T12:12:00.000Z,660008000.0,8604190.0
2014-06-20T12:12:00.000Z,666566016.0,14483600.0
2014-06-21T12:12:00.000Z,643449024.0,10441500.0
2014-06-22T12:12:00.000Z,661929024.0,5998610.0
2014-06-23T12:12:00.000Z,639580992.0,7635610.0
2014-06-24T12:12:00.000Z,638353024.0,5600490.0
2014-06-25T12:12:00.000Z,609577984.0,8083640.0
2014-06-26T12:12:00.000Z,605505024.0,6573010.0
2014-06-27T12:12:00.000Z,618001984.0,7077810.0
2014-06-28T12:12:00.000Z,615532992.0,7168720.0
2014-06-29T12:12:00.000Z,602569984.0,7287440.0
2014-06-30T12:12:00.000Z,608481984.0,7472510.0
2014-07-01T12:12:00.000Z,608497984.0,11049400.0
2014-07-02T12:12:00.000Z,565401984.0,16033100.0
2014-07-03T12:12:00.000Z,576472000.0,11223700.0
2014-07-04T12:12:00.000Z,566836992.0,5889140.0
2014-07-05T12:12:00.000Z,542897984.0,10127100.0
2014-07-06T12:12:00.000Z,527047008.0,6639100.0
2014-07-07T12:12:00.000Z,528736000.0,7623260.0
2014-07-08T12:12:00.000Z,534249984.0,9256100.0
2014-07-09T12:12:00.000Z,549366016.0,6128820.0
