datetime,market_cap_other,market_volume_other
2013-11-20T21:17:00.000Z,7100460032.0,0.0
2013-11-21T21:17:00.000Z,8760259584.0,0.0
2013-11-22T21:17:00.000Z,9175570432.0,0.0
2013-11-23T21:17:00.000Z,10309600256.0,0.0
2013-11-24T21:17:00.000Z,9616220160.0,0.0
2013-11-25T21:17:00.000Z,9753870336.0,0.0
2013-11-26T21:17:00.000Z,11534399488.0,0.0
2013-11-27T21:17:00.000Z,13127799808.0,0.0
2013-11-28T21:17:00.000Z,14032499712.0,0.0
2013-11-29T21:17:00.000Z,15002600448.0,0.0
2013-11-30T21:17:00.000Z,15452999680.0,0.0
2013-12-01T21:17:00.000Z,12893899776.0,0.0
2013-12-02T21:17:00.000Z,13996499968.0,0.0
2013-12-03T21:17:00.000Z,14714600448.0,0.0
2013-12-04T21:17:00.000Z,15788000256.0,0.0
2013-12-05T21:17:00.000Z,14471100416.0,0.0
2013-12-06T21:17:00.000Z,12133699584.0,0.0
2013-12-07T21:17:00.000Z,10157400064.0,0.0
2013-12-08T21:17:00.000Z,10172800000.0,0.0
2013-12-09T21:17:00.000Z,12031399936.0,0.0
2013-12-10T21:17:00.000Z,13574500352.0,0.0
2013-12-11T21:17:00.000Z,11961600000.0,0.0
2013-12-12T21:17:00.000Z,11854399488.0,0.0
2013-12-13T21:17:00.000Z,11893399552.0,0.0
2013-12-14T21:17:00.000Z,11906899968.0,0.0
2013-12-15T21:17:00.000Z,11921699840.0,0.0
2013-12-16T21:17:00.000Z,9845279744.0,0.0
2013-12-17T21:17:00.000Z,9211849728.0,0.0
2013-12-18T21:17:00.000Z,7374219776.0,0.0
2013-12-19T21:17:00.000Z,9104950272.0,0.0
2013-12-20T21:17:00.000Z,8603100160.0,0.0
2013-12-21T21:17:00.000Z,8128300032.0,0.0
2013-12-22T21:17:00.000Z,8426549760.0,0.0
2013-12-23T21:17:00.000Z,8786820096.0,0.0
2013-12-24T21:17:00.000Z,9053899776.0,0.0
2013-12-25T21:17:00.000Z,9374869504.0,0.0
2013-12-26T21:17:00.000Z,10512600064.0,0.0
2013-12-27T21:17:00.000Z,10008000512.0,85192304.0
2013-12-28T21:17:00.000Z,10046100480.0,52004600.0
2013-12-29T21:17:00.000Z,10231600128.0,27588800.0
2013-12-30T21:17:00.000Z,10617700352.0,44039300.0
2013-12-31T21:17:00.000Z,10473400320.0,31947600.0
2014-01-01T21:17:00.000Z,10672199680.0,37903500.0
2014-01-02T21:17:00.000Z,11307899904.0,88245800.0
2014-01-03T21:17:00.000Z,11299200000.0,97572800.0
2014-01-04T21:17:00.000Z,11870499840.0,61036800.0
2014-01-05T21:17:00.000Z,12911800320.0,111673000.0
2014-01-06T21:17:00.000Z,13146600448.0,161280000.0
2014-01-07T21:17:00.000Z,11646999552.0,121870000.0
2014-01-08T21:17:00.000Z,11450399744.0,155696000.0
2014-01-09T21:17:00.000Z,11531799552.0,82020200.0
2014-01-10T21:17:00.000Z,11647500288.0,43510600.0
2014-01-11T21:17:00.000Z,12404500480.0,85232704.0
2014-01-12T21:17:00.000Z,12039100416.0,65249700.0
2014-01-13T21:17:00.000Z,11446200320.0,59770300.0
2014-01-14T21:17:00.000Z,11486900224.0,39273100.0
2014-01-15T21:17:00.000Z,11742900224.0,45754900.0
2014-01-16T21:17:00.000Z,11595899904.0,27920300.0
2014-01-17T21:17:00.000Z,11091500032.0,52067700.0
2014-01-18T21:17:00.000Z,11500099584.0,30348200.0
2014-01-19T21:17:00.000Z,11718700032.0,36665700.0
2014-01-20T21:17:00.000Z,12196599808.0,49783500.0
2014-01-21T21:17:00.000Z,11973300224.0,42872500.0
2014-01-22T21:17:00.000Z,11646699520.0,42599600.0
2014-01-23T21:17:00.000Z,11417400320.0,36912200.0
2014-01-24T21:17:00.000Z,11020099584.0,70425904.0
2014-01-25T21:17:00.000Z,11800200192.0,47212500.0
2014-01-26T21:17:00.000Z,12202200064.0,59511300.0
2014-01-27T21:17:00.000Z,11025500160.0,60805500.0
2014-01-28T21:17:00.000Z,11288099840.0,86068896.0
2014-01-29T21:17:00.000Z,11384999936.0,29914900.0
2014-01-30T21:17:00.000Z,11301600256.0,44832900.0
2014-01-31T21:17:00.000Z,11402800128.0,26088200.0
2014-02-01T21:17:00.000Z,11667699712.0,32302800.0
2014-02-02T21:17:00.000Z,11465900032.0,20083400.0
2014-02-03T21:17:00.000Z,11385100288.0,23609000.0
2014-02-04T21:17:00.000Z,11496299520.0,29383600.0
2014-02-05T21:17:00.000Z,11350700032.0,29593000.0
2014-02-06T21:17:00.000Z,10856099840.0,67239600.0
2014-02-07T21:17:00.000Z,10042900480.0,142819008.0
2014-02-08T21:17:00.000Z,9594430464.0,43695200.0
2014-02-09T21:17:00.000Z,9621950464.0,60115400.0
2014-02-10T21:17:00.000Z,9242919936.0,148206000.0
2014-02-11T21:17:00.000Z,8993080320.0,94005296.0
2014-02-12T21:17:00.000Z,9256890368.0,56337300.0
2014-02-13T21:17:00.000Z,8448580096.0,56896600.0
2014-02-14T21:17:00.000Z,9083230208.0,155651008.0
2014-02-15T21:17:00.000Z,9040039936.0,46980200.0
2014-02-16T21:17:00.000Z,8377990144.0,50774500.0
2014-02-17T21:17:00.000Z,10094600192.0,55548400.0
2014-02-18T21:17:00.000Z,8683110400.0,32117900.0
2014-02-19T21:17:00.000Z,8809530368.0,25683700.0
2014-02-20T21:17:00.000Z,8034489856.0,69074304.0
2014-02-21T21:17:00.000Z,7907919872.0,69410096.0
2014-02-22T21:17:00.000Z,8427290112.0,44778600.0
2014-02-23T21:17:00.000Z,8540199936.0,49060100.0
2014-02-24T21:17:00.000Z,7676210176.0,69561296.0
2014-02-25T21:17:00.000Z,7234880000.0,158600000.0
2014-02-26T21:17:00.000Z,7919280128.0,85796200.0
2014-02-27T21:17:00.000Z,8157250048.0,41668100.0
2014-02-28T21:17:00.000Z,7933839872.0,39536100.0
2014-03-01T21:17:00.000Z,8096309760.0,32558100.0
2014-03-02T21:17:00.000Z,7986079744.0,16194200.0
2014-03-03T21:17:00.000Z,9623940096.0,124395000.0
2014-03-04T21:17:00.000Z,10007199744.0,121087000.0
2014-03-05T21:17:00.000Z,9758109696.0,42056700.0
2014-03-06T21:17:00.000Z,9422220288.0,30817500.0
2014-03-07T21:17:00.000Z,8938449920.0,45928500.0
2014-03-08T21:17:00.000Z,8820519936.0,29136000.0
2014-03-09T21:17:00.000Z,9176309760.0,28040900.0
2014-03-10T21:17:00.000Z,8931439616.0,27818400.0
