date,open,high,low,close,volume_btc,volume_usd
2019-01-14,3514.08,3713.16,3506.84,3662.89,2851,10353404
2019-01-13,3618.82,3644.54,3484.33,3514.08,2279,8111864
2019-01-12,3637.28,3650.0,3561.5,3618.82,1264,4580598
2019-01-11,3626.76,3695.0,3577.01,3637.28,3371,12260715
2019-01-10,4000.67,4034.61,3566.0,3626.76,6903,25909780
2019-01-09,3992.24,4044.82,3964.92,4000.67,3008,12062995
2019-01-08,4007.47,4112.12,3950.0,3992.24,4900,19684370
2019-01-07,4041.01,4069.96,3968.45,4007.47,3933,15810876
2019-01-06,3797.41,4079.04,3756.79,4041.01,2511,9969787
2019-01-05,3821.47,3859.5,3780.0,3797.41,1675,6408581
2019-01-04,3786.91,3850.3,3732.15,3821.47,2284,8642529
2019-01-03,3890.45,3894.17,3760.1,3786.91,4061,15562412
2019-01-02,3823.63,3911.99,3763.85,3890.45,3924,14998960
2019-01-01,3692.35,3840.85,3577.18,3823.63,3155,11667756
2018-12-31,3826.96,3837.91,3621.93,3692.35,4095,15282703
2018-12-30,3729.57,3864.93,3691.01,3826.96,2208,8371696
2018-12-29,3889.2,3937.21,3700.0,3729.57,3269,12638069
2018-12-28,3588.67,3965.23,3576.04,3889.2,4969,18630733
2018-12-27,3808.85,3842.27,3567.86,3588.67,6312,23410323
2018-12-26,3777.97,3863.82,3688.04,3808.85,3526,13314035
2018-12-25,4036.0,4046.24,3680.0,3777.97,5009,18935262
2018-12-24,3948.58,4238.33,3945.32,4036.0,6864,28360522
2018-12-23,3979.35,4053.04,3910.0,3948.58,2136,8481846
2018-12-22,3839.06,4005.0,3790.27,3979.35,2932,11322281
2018-12-21,4077.29,4163.66,3773.13,3839.06,9566,37997707
2018-12-20,3683.97,4200.0,3663.29,4077.29,11541,45775523
2018-12-19,3667.82,3922.6,3644.26,3683.97,11373,42682441
2018-12-18,3502.84,3681.1,3432.38,3667.82,6574,23159640
2018-12-17,3193.0,3584.99,3183.07,3502.84,7868,26979715
2018-12-16,3184.06,3263.05,3175.0,3193.0,1492,4802409
2018-12-15,3195.43,3241.0,3126.88,3184.06,3230,10250540
2018-12-14,3265.44,3295.5,3136.46,3195.43,5780,18625777
2018-12-13,3431.89,3439.52,3225.39,3265.44,5680,18959465
2018-12-12,3347.11,3486.0,3325.11,3431.89,5014,17088299
2018-12-11,3411.6,3426.68,3295.01,3356.01,3723,12516693
2018-12-10,3529.66,3591.53,3357.56,3411.6,4938,17059119
2018-12-09,3394.5,3641.28,3373.71,3529.66,3840,13431518
2018-12-08,3377.83,3459.0,3254.62,3394.5,2794,9395393
2018-12-07,3436.54,3536.36,3209.71,3377.83,10817,36284413
2018-12-06,3691.92,3846.62,3420.65,3436.54,8876,32235916
2018-12-05,3903.94,3916.74,3667.19,3691.92,4204,15906060
2018-12-04,3835.01,4034.99,3730.52,3903.94,4672,18173530
2018-12-03,4101.25,4119.39,3750.0,3835.01,5196,20247858
2018-12-02,4141.59,4261.6,4037.62,4101.25,2850,11776105
2018-12-01,3970.0,4250.0,3911.47,4141.59,2186,8987670
2018-11-30,4240.53,4295.09,3851.0,3984.01,5903,23881979
2018-11-29,4223.69,4407.45,4085.49,4240.53,8348,35371243
2018-11-28,3771.43,4350.0,3771.43,4223.69,9513,38997822
2018-11-27,3730.44,3829.26,3565.0,3771.43,8334,30864417
2018-11-26,3933.57,4075.96,3518.6,3730.44,11274,42165703
2018-11-25,3789.99,4116.92,3473.0,3933.57,10876,40871050
2018-11-24,4288.25,4371.46,3650.0,3789.99,5571,22547503
2018-11-23,4263.29,4371.16,4086.83,4288.25,7107,30015145
2018-11-22,4546.67,4596.33,4237.01,4263.29,4216,18785589
2018-11-21,4355.22,4643.54,4242.49,4546.67,9083,40286168
2018-11-20,4733.82,4896.54,4044.71,4355.22,18984,84500490
2018-11-19,5560.42,5560.42,4673.86,4733.82,11102,56455361
2018-11-18,5503.64,5658.15,5503.64,5560.42,1135,6306200
2018-11-17,5515.77,5544.33,5455.09,5503.64,1507,8267008
2018-11-16,5572.71,5608.35,5412.48,5515.77,4685,25905830
2018-11-15,5606.38,5648.04,5200.0,5572.71,7172,39157716
2018-11-14,6258.26,6297.66,5290.0,5606.38,13448,76375574
2018-11-13,6326.27,6326.4,6250.0,6258.26,1767,11111823
2018-11-12,6360.98,6382.25,6300.0,6326.27,979,6210313
2018-11-11,6350.23,6364.97,6275.0,6360.98,544,3444779
2018-11-10,6335.0,6369.99,6332.6,6350.23,323,2053866
2018-11-09,6405.88,6429.68,6312.0,6335.0,1448,9225871
2018-11-08,6501.5,6512.0,6393.84,6405.88,3154,20332988
2018-11-07,6448.41,6540.0,6445.5,6501.5,3733,24275948
2018-11-06,6403.38,6449.0,6384.75,6448.41,3803,24360874
2018-11-05,6425.09,6440.41,6368.49,6403.38,3770,24138899
2018-11-04,6332.46,6453.22,6320.01,6425.09,878,5612493
2018-11-03,6350.98,6350.98,6318.11,6332.46,349,2210908
2018-11-02,6344.3,6380.0,6330.0,6350.98,1759,11173910
2018-11-01,6305.58,6359.29,6281.91,6344.3,2794,17624049
2018-10-31,6270.43,6346.94,6200.0,6305.58,3135,19664002
2018-10-30,6263.67,6287.56,6238.94,6270.43,3173,19863024
2018-10-29,6404.8,6414.12,6200.0,6263.67,3579,22638531
2018-10-28,6410.01,6418.97,6387.64,6404.8,524,3358643
2018-10-27,6401.09,6425.0,6388.06,6410.01,403,2585971
2018-10-26,6389.7,6450.0,6375.0,6401.09,3051,19516832
2018-10-25,6412.0,6423.5,6358.82,6389.7,2762,17653569
2018-10-24,6395.25,6465.68,6390.07,6412.0,3456,22209236
2018-10-23,6407.43,6418.0,6350.1,6395.25,3789,24199297
2018-10-22,6412.64,6426.24,6371.09,6407.43,2726,17445680
2018-10-21,6413.23,6463.98,6404.99,6412.64,376,2422470
2018-10-20,6386.29,6421.68,6380.5,6413.23,990,6339399
2018-10-19,6391.01,6410.02,6342.01,6386.29,3112,19844576
2018-10-18,6439.0,6487.77,6350.92,6391.01,4634,29754186
2018-10-17,6456.48,6459.94,6406.98,6439.0,2016,12973503
2018-10-16,6437.66,6437.66,6428.43,6428.43,0,0
2018-10-15,6181.54,6769.0,6152.0,6437.66,9758,62768419
2018-10-14,6195.0,6295.08,6149.88,6181.54,1474,9171189
2018-10-13,6202.22,6245.97,6180.27,6195.0,1184,7347064
2018-10-12,6153.83,6250.53,6112.01,6202.22,3599,22317379
2018-10-11,6529.75,6529.75,6026.09,6153.83,5275,32640762
2018-10-10,6593.48,6593.48,6450.0,6529.75,2347,15290847
2018-10-09,6600.0,6616.33,6546.0,6593.48,1882,12384852
2018-10-08,6573.17,6655.0,6538.14,6600.0,2290,15072266
2018-10-07,6545.49,6589.98,6499.01,6573.17,405,2651882
2018-10-06,6581.37,6585.07,6530.34,6545.49,304,1996060
2018-10-05,6549.03,6638.0,6515.0,6581.37,1408,9228572
2018-10-04,6465.97,6600.0,6455.91,6549.03,1855,12140773
2018-10-03,6498.88,6509.99,6396.39,6465.97,2333,15039703
2018-10-02,6573.94,6594.98,6450.0,6498.88,1466,9571476
2018-10-01,6597.94,6639.05,6482.05,6573.94,2334,15347203
2018-09-30,6580.22,6644.01,6525.0,6597.94,882,5805561
2018-09-29,6621.37,6621.37,6457.1,6580.22,468,3066670
2018-09-28,6682.87,6793.49,6532.29,6621.37,3004,20012691
2018-09-27,6455.44,6732.99,6425.84,6682.87,2694,17583905
2018-09-26,6433.42,6536.33,6381.46,6455.44,2248,14561887
2018-09-25,6577.78,6577.78,6329.17,6433.42,2183,13992766
2018-09-24,6702.64,6717.4,6559.59,6577.78,1730,11458102
2018-09-23,6710.26,6764.72,6666.67,6702.64,347,2331141
2018-09-22,6759.51,6818.23,6630.0,6710.26,884,5939670
2018-09-21,6495.87,6778.0,6492.41,6759.51,3401,22646336
2018-09-20,6383.42,6535.89,6338.65,6495.87,2325,14938946
2018-09-19,6339.92,6518.24,6107.74,6383.42,3692,23432546
2018-09-18,6251.56,6384.29,6230.5,6339.92,2240,14136811
2018-09-17,6498.37,6529.99,6209.01,6251.56,2736,17367416
2018-09-16,6530.08,6530.08,6357.9,6498.37,524,3391634
2018-09-15,6523.38,6566.47,6469.0,6530.08,592,3863105
2018-09-14,6485.0,6581.04,6389.25,6523.38,2780,18059077
2018-09-13,6324.13,6529.99,6324.13,6485.0,2332,15062740
2018-09-12,6278.84,6347.51,6200.0,6324.13,2192,13747156
2018-09-11,6300.0,6418.71,6165.44,6278.84,2499,15677856
2018-09-10,6243.21,6371.76,6226.31,6300.0,2051,12900274
2018-09-09,6185.27,6463.07,6140.01,6243.21,2087,13045123
2018-09-08,6395.85,6460.68,6120.0,6185.27,2021,12766962
2018-09-07,6496.37,6529.99,6320.71,6395.85,2780,17953667
2018-09-06,6688.01,6702.32,6226.0,6496.37,6273,40196776
2018-09-05,7354.92,7380.53,6666.0,6688.01,4301,30317410
2018-09-04,7252.41,7409.27,7215.02,7354.92,3439,25204320
2018-09-03,7284.57,7325.0,7170.7,7252.41,1467,10628270
2018-09-02,7196.18,7330.99,7129.56,7284.57,1235,8959013
2018-09-01,7017.1,7250.0,7015.67,7196.18,1103,7876737
2018-08-31,6977.96,7088.22,6880.0,7017.1,2720,19008922
2018-08-30,7033.83,7049.99,6795.7,6977.96,3543,24538442
2018-08-29,7075.1,7119.5,6908.92,7033.83,2348,16503702
2018-08-28,6909.0,7125.0,6866.78,7075.1,4428,30915953
2018-08-27,6706.31,6938.83,6653.82,6909.0,3657,24664842
2018-08-26,6730.95,6767.99,6571.0,6706.31,1000,6671216
2018-08-25,6692.0,6788.88,6669.7,6730.95,1059,7125580
2018-08-24,6524.17,6728.46,6450.01,6692.0,3411,22349075
2018-08-23,6350.0,6570.85,6347.73,6524.17,2942,18946723
2018-08-22,6476.53,6900.0,6251.0,6350.0,6588,43169169
2018-08-21,6258.36,6493.0,6250.0,6476.53,2000,12790616
2018-08-20,6491.5,6524.06,6232.21,6258.36,2762,17630966
2018-08-19,6389.99,6552.23,6317.73,6491.5,1082,6946616
2018-08-18,6580.76,6619.79,6300.0,6389.99,1429,9173905
2018-08-17,6313.83,6580.76,6292.36,6580.76,3322,21597295
2018-08-16,6269.74,6475.0,6210.04,6313.83,2781,17717210
2018-08-15,6196.17,6623.09,6187.68,6269.74,4706,30064668
2018-08-14,6257.31,6262.44,5886.0,6196.17,6264,37887453
2018-08-13,6318.21,6546.29,6150.0,6257.31,3190,20164785
2018-08-12,6091.87,6091.87,6091.87,6091.87,0,0
2018-08-11,6109.19,6208.0,6013.61,6091.87,1536,9395605
2018-08-10,6540.47,6588.97,6010.5,6109.19,3362,21227385
2018-08-09,6274.5,6626.62,6195.01,6540.47,3450,22107421
2018-08-08,6720.18,6720.18,6104.82,6274.5,5724,36488150
2018-08-07,6931.59,7148.53,6670.5,6720.18,2389,16594592
2018-08-06,7032.06,7184.0,6835.0,6931.59,1789,12437634
2018-08-05,7014.55,7084.95,6891.0,7032.06,779,5441639
2018-08-04,7413.7,7485.0,6930.37,7014.55,1463,10421504
2018-08-03,7536.0,7536.01,7291.5,7413.7,2439,18031782
2018-08-02,7602.14,7706.7,7456.52,7536.0,1663,12612346
2018-08-01,7725.05,7751.28,7431.0,7602.14,2227,16850557
2018-07-31,8166.86,8184.07,7640.33,7725.05,3512,27587934
2018-07-30,8216.06,8274.97,7849.54,8166.86,2951,23894009
2018-07-29,8234.98,8280.0,8120.34,8216.06,492,4043646
2018-07-28,8192.21,8234.98,8055.67,8234.98,895,7297971
2018-07-27,7926.36,8269.62,7795.0,8192.21,3763,30210292
2018-07-26,8160.0,8290.0,7843.05,7926.36,3460,28220038
2018-07-25,8400.73,8480.0,8039.99,8160.0,3815,31429136
2018-07-24,7713.62,8480.0,7700.0,8400.73,4541,36903770
2018-07-23,7400.37,7810.0,7378.89,7713.62,3363,25863287
2018-07-22,7408.79,7567.8,7333.98,7400.37,734,5481433
2018-07-21,7334.8,7459.81,7214.96,7408.79,584,4295046
2018-07-20,7466.58,7676.31,7272.01,7334.8,2991,22225290
2018-07-19,7378.55,7557.28,7285.37,7466.58,3843,28493456
2018-07-18,7322.78,7584.03,7241.19,7378.55,4611,34177313
2018-07-17,6729.22,7464.98,6657.66,7322.78,4768,33441709
2018-07-16,6347.99,6747.65,6334.47,6729.22,2858,18800372
2018-07-15,6250.02,6382.7,6233.14,6347.99,904,5720351
2018-07-14,6210.0,6321.58,6185.19,6250.02,488,3044549
2018-07-13,6249.75,6331.16,6128.32,6203.79,1035,6450862
2018-07-12,6380.0,6380.0,6075.0,6249.75,3131,19414473
2018-07-11,6299.0,6400.0,6287.54,6380.0,3416,21678518
2018-07-10,6666.0,6683.68,6262.94,6299.0,5598,36155373
2018-07-09,6700.88,6798.97,6620.0,6666.0,2748,18417559
2018-07-08,6754.14,6782.95,6669.0,6700.88,1966,13243386
2018-07-07,6587.45,6848.84,6510.17,6754.14,2417,16003935
2018-07-06,6529.47,6641.09,6451.31,6582.51,3417,22353665
2018-07-05,6583.72,6700.0,6446.68,6529.47,5533,36422647
2018-07-04,6508.36,6794.53,6313.27,6583.72,4430,28979165
2018-07-03,6615.13,6669.47,6463.17,6508.36,4316,28405008
2018-07-02,6345.53,6673.9,6267.68,6615.13,4595,29812470
2018-07-01,6389.01,6430.01,6254.23,6345.53,1839,11680577
2018-06-30,6202.49,6531.61,6193.28,6389.01,1981,12618700
2018-06-29,5850.13,6600.0,5785.17,6202.49,4887,29281958
2018-06-28,6135.8,6158.1,5825.26,5850.13,1971,11847774
2018-06-27,6060.01,6177.31,5987.01,6135.8,2465,15013804
2018-06-26,6242.53,6275.0,6051.01,6060.01,2142,13260615
2018-06-25,6149.99,6349.46,6075.19,6242.53,2697,16753610
2018-06-24,6172.55,6254.16,5768.4,6149.99,2849,17065277
2018-06-23,6073.38,6259.09,6031.03,6172.55,1025,6287170
2018-06-22,6717.88,6730.0,5940.05,6076.88,5771,36253129
2018-06-21,6758.31,6785.87,6685.18,6717.88,1162,7821556
2018-06-20,6740.96,6815.21,6550.59,6758.31,2285,15234421
2018-06-19,6711.16,6831.0,6665.13,6740.96,1455,9797841
2018-06-18,6444.35,6800.0,6380.41,6711.16,2336,15410558
2018-06-17,6486.86,6574.34,6430.77,6444.35,691,4497996
2018-06-16,6388.98,6550.0,6333.98,6486.86,1742,11247709
2018-06-15,6639.66,6664.53,6365.52,6388.98,3320,21768162
2018-06-14,6297.7,6711.42,6280.01,6639.66,5311,34427551
2018-06-13,6550.0,6619.84,6122.94,6297.7,6909,44033200
2018-06-12,6878.0,6879.99,6444.03,6550.0,4026,26903711
2018-06-11,6770.0,6913.59,6646.19,6878.0,4598,31049870
2018-06-10,7501.64,7501.64,6630.5,6770.0,6317,43870922
2018-06-09,7647.19,7684.22,7457.5,7501.64,726,5520341
2018-06-08,7691.26,7695.0,7539.97,7647.08,1306,9968506
2018-06-07,7657.92,7745.0,7635.89,7691.26,1573,12099431
2018-06-06,7610.0,7694.92,7480.79,7657.92,1647,12505572
2018-06-05,7500.0,7677.03,7341.73,7610.0,1918,14409195
2018-06-04,7709.99,7754.96,7447.02,7500.0,2124,16086764
2018-06-03,7643.52,7790.91,7587.53,7709.99,1186,9128283
2018-06-02,7521.01,7698.92,7441.0,7643.52,1598,12159163
2018-06-01,7484.84,7616.63,7356.08,7521.01,2933,21926048
2018-05-31,7387.88,7616.63,7340.0,7484.84,2639,19756095
2018-05-30,7460.0,7567.72,7268.76,7387.88,2452,18180788
2018-05-29,7098.11,7531.21,7055.94,7460.0,3530,25878485
2018-05-28,7349.12,7445.89,7076.6,7098.11,2509,18176967
2018-05-27,7333.2,7400.0,7208.1,7349.12,1021,7463322
2018-05-26,7462.65,7647.46,7300.01,7333.2,1792,13445959
2018-05-25,7572.49,7659.97,7322.29,7462.65,4706,35187173
2018-05-24,7497.47,7746.18,7268.99,7572.49,5287,39867877
2018-05-23,7985.77,8026.37,7438.43,7497.47,5912,45546536
2018-05-22,8395.71,8402.79,7955.01,7985.77,3183,26123850
2018-05-21,8515.17,8588.0,8315.49,8395.71,2113,17794228
2018-05-20,8240.01,8600.0,8168.01,8515.17,1041,8774206
2018-05-19,8230.0,8392.0,8152.49,8240.01,1379,11388658
2018-05-18,8060.01,8279.0,7919.2,8230.0,3888,31448707
2018-05-17,8344.94,8487.15,7999.0,8060.01,4268,35213650
2018-05-16,8475.58,8501.53,8110.0,8344.94,7379,61025040
2018-05-15,8682.73,8846.13,8418.65,8475.58,5301,45627564
2018-05-14,8685.5,8899.62,8283.55,8682.73,4787,41260201
2018-05-13,8466.31,8755.0,8340.1,8685.5,1369,11696058
2018-05-12,8451.19,8647.84,8221.0,8466.31,2892,24255884
2018-05-11,9017.58,9022.05,8350.18,8398.44,5238,45703932
2018-05-10,9308.45,9387.98,9006.0,9017.58,3004,27801859
2018-05-09,9181.42,9359.25,8953.26,9308.45,3506,32093682
2018-05-08,9361.96,9450.0,9050.0,9181.42,2510,23130695
2018-05-07,9599.88,9618.16,9175.0,9361.96,3300,30842280
2018-05-06,9812.81,9890.0,9399.0,9599.88,1610,15460759
2018-05-05,9691.37,9940.0,9668.67,9812.81,2078,20438119
2018-05-04,9727.5,9780.0,9508.0,9691.37,3898,37570363
2018-05-03,9211.7,9786.01,9163.25,9727.5,4921,46632706
2018-05-02,9059.84,9259.0,8975.0,9211.7,2483,22642808
2018-05-01,9244.38,9248.8,8816.08,9059.84,3399,30524866
2018-04-30,9393.29,9440.91,9110.0,9244.38,2588,24032272
2018-04-29,9343.83,9522.12,9176.76,9393.29,2040,19158173
2018-04-28,8926.0,9422.29,8880.01,9343.83,2547,23518680
